student_id,date,week,day_of_week,sleep_hours,bedtime_hour,lms_logins,study_hours,social_score,dining_visits,assignment_delta
STU0121,2024-11-05,10,1,7.46,23.05,3,3.26,6.64,3,2.69
STU0121,2024-11-06,10,2,8.07,23.06,3,5.09,6.8,1,0.35
STU0121,2024-11-07,10,3,7.71,23.07,3,3.07,10.0,2,1.53
STU0121,2024-11-08,10,4,7.57,22.05,3,2.99,8.78,1,0.38
STU0121,2024-11-09,10,5,8.22,23.27,0,2.22,9.15,2,-0.68
STU0121,2024-11-10,10,6,8.25,22.62,1,3.42,5.56,2,4.07
STU0121,2024-11-11,11,0,5.99,23.05,4,3.69,5.93,2,1.2
STU0121,2024-11-12,11,1,7.45,22.64,4,6.45,5.35,0,2.0
STU0121,2024-11-13,11,2,7.11,22.9,2,4.18,8.91,1,3.25
STU0121,2024-11-14,11,3,7.47,23.21,4,3.35,8.0,2,3.27
STU0121,2024-11-15,11,4,7.98,22.9,2,3.78,8.54,2,2.0
STU0121,2024-11-16,11,5,8.06,23.31,3,3.42,6.25,0,2.5
STU0121,2024-11-17,11,6,7.69,23.62,1,3.78,7.0,2,5.08
STU0121,2024-11-18,12,0,8.01,22.11,3,3.25,7.89,2,-0.52
STU0121,2024-11-19,12,1,7.36,23.48,4,3.58,7.09,1,1.45
STU0121,2024-11-20,12,2,7.12,23.3,5,4.54,6.69,1,1.46
STU0121,2024-11-21,12,3,7.68,23.49,3,3.22,5.75,3,-0.49
STU0121,2024-11-22,12,4,7.83,22.71,2,5.19,5.71,1,4.76
STU0121,2024-11-23,12,5,8.56,23.7,1,1.82,6.6,3,1.66
STU0121,2024-11-24,12,6,7.8,24.17,0,2.97,8.86,1,-1.47
STU0121,2024-11-25,13,0,7.83,23.64,4,3.58,7.18,2,1.28
STU0121,2024-11-26,13,1,8.36,23.1,4,4.58,6.7,2,2.55
STU0121,2024-11-27,13,2,7.28,23.38,3,4.22,8.17,3,-1.17
STU0121,2024-11-28,13,3,7.48,23.42,3,4.88,7.45,2,2.44
STU0121,2024-11-29,13,4,7.79,21.92,6,1.85,5.88,3,3.19
STU0121,2024-11-30,13,5,7.93,24.01,1,2.73,3.73,1,1.25
STU0121,2024-12-01,13,6,6.79,23.89,1,3.82,6.58,1,0.32
STU0121,2024-12-02,14,0,7.48,23.55,4,4.79,7.19,2,4.38
STU0121,2024-12-03,14,1,7.63,22.63,4,3.9,6.77,1,5.15
STU0121,2024-12-04,14,2,7.14,21.83,3,3.03,6.9,1,0.98
STU0121,2024-12-05,14,3,7.45,22.33,5,3.84,7.4,2,2.13
STU0121,2024-12-06,14,4,7.76,23.12,5,3.94,8.21,2,-1.33
STU0121,2024-12-07,14,5,7.67,23.09,0,1.42,8.56,3,-0.66
STU0121,2024-12-08,14,6,8.67,23.8,4,2.42,5.34,0,3.48
STU0121,2024-12-09,15,0,6.79,23.36,4,4.69,5.34,2,2.98
STU0121,2024-12-10,15,1,7.71,23.48,2,3.68,7.17,3,5.92
STU0121,2024-12-11,15,2,8.16,23.45,4,3.83,8.72,2,1.09
STU0121,2024-12-12,15,3,7.26,22.65,1,2.09,7.25,1,0.07
STU0121,2024-12-13,15,4,7.58,22.62,2,2.68,8.63,3,0.55
STU0121,2024-12-14,15,5,8.49,23.55,2,3.78,5.13,2,1.86
STU0121,2024-12-15,15,6,8.86,22.64,0,2.6,6.87,2,-0.66
STU0121,2024-12-16,16,0,8.02,23.09,4,3.65,5.82,1,4.26
STU0121,2024-12-17,16,1,7.34,23.0,5,3.01,7.72,2,1.38
STU0121,2024-12-18,16,2,7.01,23.33,4,3.04,7.76,1,0.76
STU0121,2024-12-19,16,3,7.53,23.13,2,4.15,6.98,3,2.43
STU0121,2024-12-20,16,4,6.62,23.09,3,3.88,7.67,2,0.36
STU0121,2024-12-21,16,5,7.83,23.52,0,2.08,5.92,2,0.82
STU0121,2024-12-22,16,6,8.01,23.52,0,0.9,9.1,0,3.18
STU0122,2024-09-02,1,0,7.67,23.2,4,4.5,7.19,1,2.98
STU0122,2024-09-03,1,1,7.37,23.63,5,4.93,6.58,0,1.62
STU0122,2024-09-04,1,2,8.38,22.62,2,3.54,5.93,1,0.69
STU0122,2024-09-05,1,3,7.1,23.12,3,2.71,6.34,1,1.5
STU0122,2024-09-06,1,4,7.14,23.5,1,3.41,5.84,0,2.07
STU0122,2024-09-07,1,5,8.08,23.44,0,1.07,8.21,0,-0.88
STU0122,2024-09-08,1,6,8.08,23.33,0,3.36,6.66,2,6.05
STU0122,2024-09-09,2,0,7.89,22.77,4,3.05,7.44,2,-0.24
STU0122,2024-09-10,2,1,7.13,23.36,2,1.81,7.7,0,2.42
STU0122,2024-09-11,2,2,6.95,23.97,1,3.55,9.36,1,3.9
STU0122,2024-09-12,2,3,6.59,23.38,2,4.14,5.33,1,0.68
STU0122,2024-09-13,2,4,6.63,24.03,2,3.74,9.07,1,-2.29
STU0122,2024-09-14,2,5,9.18,24.36,2,3.67,6.73,0,2.92
STU0122,2024-09-15,2,6,6.94,23.08,0,3.36,6.03,0,5.27
STU0122,2024-09-16,3,0,7.52,23.64,4,4.15,5.35,0,1.07
STU0122,2024-09-17,3,1,6.8,24.47,3,5.3,7.15,2,-3.12
STU0122,2024-09-18,3,2,8.39,23.04,4,1.97,8.69,0,-0.18
STU0122,2024-09-19,3,3,6.69,23.23,2,3.92,5.41,1,3.87
STU0122,2024-09-20,3,4,6.32,23.37,4,1.83,5.14,1,0.78
STU0122,2024-09-21,3,5,8.0,24.13,0,3.99,6.57,0,1.01
STU0122,2024-09-22,3,6,8.2,24.3,0,3.05,5.17,0,-0.32
STU0122,2024-09-23,4,0,6.5,23.4,2,1.79,6.51,1,0.96
STU0122,2024-09-24,4,1,6.49,23.1,0,3.94,6.82,1,-1.42
STU0122,2024-09-25,4,2,6.71,23.29,4,4.57,5.54,2,-0.57
STU0122,2024-09-26,4,3,7.6,23.67,5,2.75,8.0,2,0.4
STU0122,2024-09-27,4,4,6.01,23.95,2,3.1,5.52,2,1.18
STU0122,2024-09-28,4,5,7.94,24.08,0,2.74,7.61,0,1.23
STU0122,2024-09-29,4,6,8.37,23.49,0,2.97,5.28,1,0.3
STU0122,2024-09-30,5,0,6.25,23.43,1,1.11,5.12,1,-0.61
STU0122,2024-10-01,5,1,6.41,23.09,3,5.07,6.94,1,1.48
STU0122,2024-10-02,5,2,7.39,24.28,4,3.58,8.41,1,3.04
STU0122,2024-10-03,5,3,7.11,23.45,1,3.54,4.33,1,-0.59
STU0122,2024-10-04,5,4,7.16,23.11,5,3.61,4.2,2,-1.54
STU0122,2024-10-05,5,5,7.93,23.87,3,1.96,3.68,0,-0.62
STU0122,2024-10-06,5,6,8.45,24.43,0,2.45,7.31,1,-2.49
STU0122,2024-10-07,6,0,7.32,23.09,4,2.6,5.59,1,0.75
STU0122,2024-10-08,6,1,7.26,24.65,3,4.03,5.72,1,1.89
STU0122,2024-10-09,6,2,7.12,23.71,5,4.52,3.88,0,-0.36
STU0122,2024-10-10,6,3,6.28,23.46,3,3.41,8.07,2,4.16
STU0122,2024-10-11,6,4,5.72,24.07,3,3.07,5.31,1,-0.0
STU0122,2024-10-12,6,5,7.84,24.67,0,2.84,4.13,1,1.34
STU0122,2024-10-13,6,6,6.79,24.61,0,2.35,4.08,1,-2.56
STU0122,2024-10-14,7,0,6.58,23.65,3,4.03,4.27,0,-1.84
STU0122,2024-10-15,7,1,5.99,23.64,0,1.94,7.09,2,-1.88
STU0122,2024-10-16,7,2,6.6,24.46,2,5.34,5.5,1,-2.43
STU0122,2024-10-17,7,3,6.65,23.32,3,2.49,4.87,1,2.37
STU0122,2024-10-18,7,4,6.86,24.67,3,2.11,4.99,1,0.79
STU0122,2024-10-19,7,5,7.39,24.76,1,1.48,6.27,0,3.21
STU0122,2024-10-20,7,6,7.79,24.36,1,2.59,3.68,1,-1.29
STU0122,2024-10-21,8,0,6.47,25.38,2,5.96,6.38,1,-0.23
STU0122,2024-10-22,8,1,6.34,24.48,0,2.53,4.44,2,-1.1
STU0122,2024-10-23,8,2,6.36,24.56,1,2.26,5.51,1,-1.15
STU0122,2024-10-24,8,3,5.95,24.35,2,2.93,5.67,1,-0.55
STU0122,2024-10-25,8,4,5.79,25.13,1,4.57,7.44,1,0.87
STU0122,2024-10-26,8,5,7.34,25.37,0,0.64,7.16,2,-0.79
STU0122,2024-10-27,8,6,6.56,23.98,0,1.36,3.99,1,-1.24
STU0122,2024-10-28,9,0,6.19,24.38,1,2.86,4.69,0,1.49
STU0122,2024-10-29,9,1,5.69,25.15,2,0.88,5.76,1,-0.61
STU0122,2024-10-30,9,2,7.24,24.96,2,2.34,7.48,1,1.27
STU0122,2024-10-31,9,3,6.13,24.81,3,3.01,5.11,1,-1.98
STU0122,2024-11-01,9,4,6.2,24.79,1,3.12,4.38,0,1.45
STU0122,2024-11-02,9,5,7.31,25.63,1,2.16,3.28,1,-0.88
STU0122,2024-11-03,9,6,6.51,25.52,0,1.95,4.94,1,0.09
STU0122,2024-11-04,10,0,6.01,24.42,0,2.32,3.71,2,-2.72
STU0122,2024-11-05,10,1,5.34,24.06,2,2.02,6.9,1,-0.94
STU0122,2024-11-06,10,2,5.91,25.14,3,3.65,4.43,0,0.06
STU0122,2024-11-07,10,3,6.79,25.56,4,4.27,3.52,1,-0.68
STU0122,2024-11-08,10,4,5.83,25.01,3,0.94,5.85,1,0.39
STU0122,2024-11-09,10,5,6.3,25.72,0,1.61,4.7,0,-2.98
STU0122,2024-11-10,10,6,7.18,25.19,0,1.8,3.4,1,-0.09
STU0122,2024-11-11,11,0,4.84,24.77,3,3.75,5.8,0,-1.55
STU0122,2024-11-12,11,1,4.96,25.45,0,4.29,4.63,1,-1.42
STU0122,2024-11-13,11,2,5.22,25.07,1,3.53,5.71,1,0.58
STU0122,2024-11-14,11,3,5.13,24.52,2,2.42,4.79,0,-0.62
STU0122,2024-11-15,11,4,4.95,25.62,2,3.95,4.91,0,0.48
STU0122,2024-11-16,11,5,5.86,25.43,0,0.0,6.45,1,-2.84
STU0122,2024-11-17,11,6,6.73,25.02,0,0.33,4.79,1,-0.31
STU0122,2024-11-18,12,0,5.35,24.87,1,3.49,5.13,1,-0.89
STU0122,2024-11-19,12,1,6.15,25.95,0,1.42,5.85,1,-2.5
STU0122,2024-11-20,12,2,4.72,24.82,1,2.63,5.49,0,1.75
STU0122,2024-11-21,12,3,5.51,24.86,1,2.05,4.78,0,-1.43
STU0122,2024-11-22,12,4,5.35,24.81,2,4.47,4.18,0,-1.57
STU0122,2024-11-23,12,5,7.46,25.42,0,0.0,2.31,0,-1.68
STU0122,2024-11-24,12,6,6.74,25.96,0,1.66,5.3,0,-1.7
STU0122,2024-11-25,13,0,4.98,25.16,1,2.6,5.65,0,-0.68
STU0122,2024-11-26,13,1,6.65,25.46,2,4.08,4.21,0,-2.23
STU0122,2024-11-27,13,2,5.25,25.11,2,4.51,3.51,1,0.33
STU0122,2024-11-28,13,3,5.61,25.43,3,2.45,3.94,1,-1.15
STU0122,2024-11-29,13,4,5.55,24.79,2,1.0,4.62,0,-3.56
STU0122,2024-11-30,13,5,5.5,26.02,0,1.0,3.68,0,-3.6
STU0122,2024-12-01,13,6,6.33,25.59,0,1.73,1.88,0,0.6
STU0122,2024-12-02,14,0,5.69,24.66,2,3.09,3.99,1,1.5
STU0122,2024-12-03,14,1,5.18,24.91,1,2.91,4.35,0,0.72
STU0122,2024-12-04,14,2,5.31,25.66,2,2.21,5.12,1,0.34
STU0122,2024-12-05,14,3,4.44,25.27,1,3.59,4.37,0,-3.28
STU0122,2024-12-06,14,4,7.25,25.41,2,0.87,4.58,0,-0.84
STU0122,2024-12-07,14,5,5.48,25.02,1,0.0,5.0,0,0.46
STU0122,2024-12-08,14,6,6.43,25.9,0,0.32,2.98,0,-3.32
STU0122,2024-12-09,15,0,4.11,25.47,1,3.33,5.33,0,-0.33
STU0122,2024-12-10,15,1,4.9,25.64,1,2.94,7.12,0,0.02
STU0122,2024-12-11,15,2,5.42,25.09,3,1.1,6.78,1,-1.91
STU0122,2024-12-12,15,3,4.22,25.09,3,4.28,4.03,0,-1.7
STU0122,2024-12-13,15,4,5.21,24.96,3,1.65,4.79,0,2.85
STU0122,2024-12-14,15,5,6.3,25.65,0,1.97,6.74,1,-1.82
STU0122,2024-12-15,15,6,6.77,25.38,0,0.0,4.37,0,-1.18
STU0122,2024-12-16,16,0,6.15,25.01,1,3.3,3.83,0,-1.74
STU0122,2024-12-17,16,1,5.37,25.74,0,2.91,4.52,0,-1.52
STU0122,2024-12-18,16,2,5.42,25.0,0,2.29,4.25,0,-2.16
STU0122,2024-12-19,16,3,4.87,24.76,3,3.28,2.53,0,-0.47
STU0122,2024-12-20,16,4,5.95,25.87,1,2.43,5.59,0,-2.5
STU0122,2024-12-21,16,5,6.93,25.41,0,1.33,5.14,0,-0.12
STU0122,2024-12-22,16,6,6.73,25.37,0,1.61,3.55,0,0.63
STU0123,2024-09-02,1,0,7.83,23.6,3,5.33,6.55,1,1.62
STU0123,2024-09-03,1,1,7.24,22.57,4,6.24,7.8,3,2.91
STU0123,2024-09-04,1,2,6.94,22.48,4,3.81,8.76,1,1.85
STU0123,2024-09-05,1,3,7.3,22.86,4,4.04,8.85,2,-1.1
STU0123,2024-09-06,1,4,6.69,22.73,1,2.73,8.37,1,2.56
STU0123,2024-09-07,1,5,7.43,23.49,1,2.76,5.47,2,1.12
STU0123,2024-09-08,1,6,7.65,23.73,1,1.78,6.71,0,1.5
STU0123,2024-09-09,2,0,7.05,22.77,3,4.41,7.71,2,0.23
STU0123,2024-09-10,2,1,6.91,21.6,4,5.13,4.71,3,3.55
STU0123,2024-09-11,2,2,6.76,24.32,3,3.32,6.9,2,0.54
STU0123,2024-09-12,2,3,7.01,22.33,4,5.14,6.95,2,1.26
STU0123,2024-09-13,2,4,8.21,23.04,2,3.9,6.94,2,2.39
STU0123,2024-09-14,2,5,7.27,23.41,2,3.81,6.32,0,4.06
STU0123,2024-09-15,2,6,7.65,23.29,0,2.42,6.49,2,2.85
STU0123,2024-09-16,3,0,6.52,22.24,2,3.14,7.9,2,4.17
STU0123,2024-09-17,3,1,6.9,22.46,4,2.06,7.31,2,4.73
STU0123,2024-09-18,3,2,7.17,24.01,4,4.55,7.71,1,3.85
STU0123,2024-09-19,3,3,7.77,23.04,2,2.11,6.88,3,1.93
STU0123,2024-09-20,3,4,7.5,23.76,5,4.49,8.03,2,2.7
STU0123,2024-09-21,3,5,8.5,23.78,5,2.39,4.51,1,3.48
STU0123,2024-09-22,3,6,8.44,23.36,2,3.43,7.86,3,4.63
STU0123,2024-09-23,4,0,7.86,22.97,5,3.07,5.8,1,1.42
STU0123,2024-09-24,4,1,6.66,23.17,4,5.64,6.79,3,2.2
STU0123,2024-09-25,4,2,7.72,23.93,5,3.04,5.87,1,-0.84
STU0123,2024-09-26,4,3,7.04,23.11,4,3.18,4.96,3,0.75
STU0123,2024-09-27,4,4,7.61,22.49,2,3.33,7.87,1,1.33
STU0123,2024-09-28,4,5,8.13,23.29,0,2.35,6.36,0,3.56
STU0123,2024-09-29,4,6,8.79,23.18,0,2.4,8.22,2,-0.4
STU0123,2024-09-30,5,0,7.87,23.06,3,2.59,7.01,2,1.28
STU0123,2024-10-01,5,1,7.2,23.54,4,4.76,5.48,2,1.05
STU0123,2024-10-02,5,2,7.64,23.12,5,5.41,7.47,2,1.41
STU0123,2024-10-03,5,3,6.25,22.37,2,3.26,6.73,3,1.95
STU0123,2024-10-04,5,4,7.39,22.62,4,1.59,7.97,2,-0.03
STU0123,2024-10-05,5,5,8.1,23.83,2,4.3,7.05,1,2.32
STU0123,2024-10-06,5,6,8.79,23.75,1,3.23,6.78,2,2.21
STU0123,2024-10-07,6,0,5.71,22.67,2,2.41,5.51,2,2.6
STU0123,2024-10-08,6,1,6.62,22.46,4,4.79,7.68,3,1.52
STU0123,2024-10-09,6,2,7.77,22.83,4,2.66,8.91,3,2.07
STU0123,2024-10-10,6,3,8.29,23.23,4,3.35,9.43,2,1.79
STU0123,2024-10-11,6,4,7.86,23.19,3,4.74,5.3,2,1.85
STU0123,2024-10-12,6,5,8.11,23.92,0,2.38,10.0,2,3.29
STU0123,2024-10-13,6,6,8.13,24.19,0,3.62,6.91,1,0.68
STU0123,2024-10-14,7,0,7.25,23.49,2,5.3,5.99,2,0.97
STU0123,2024-10-15,7,1,7.33,22.67,3,2.59,7.36,1,1.36
STU0123,2024-10-16,7,2,6.7,22.46,3,2.94,7.73,2,3.77
STU0123,2024-10-17,7,3,6.89,22.91,3,3.68,7.17,2,2.76
STU0123,2024-10-18,7,4,7.33,23.12,5,3.5,8.74,2,-2.23
STU0123,2024-10-19,7,5,8.31,24.21,2,2.38,6.55,3,1.92
STU0123,2024-10-20,7,6,7.5,23.56,0,0.15,7.21,2,1.28
STU0123,2024-10-21,8,0,7.1,23.07,3,2.68,5.65,2,2.19
STU0123,2024-10-22,8,1,5.95,23.24,3,3.21,8.96,3,2.6
STU0123,2024-10-23,8,2,6.68,23.6,2,3.49,7.49,1,2.17
STU0123,2024-10-24,8,3,6.8,22.77,2,4.86,6.78,2,4.24
STU0123,2024-10-25,8,4,7.87,23.03,3,3.07,7.72,1,-1.03
STU0123,2024-10-26,8,5,7.73,23.7,0,3.53,6.42,1,0.65
STU0123,2024-10-27,8,6,8.12,22.94,3,3.47,5.59,2,3.91
STU0123,2024-10-28,9,0,7.65,23.6,4,4.44,7.79,1,3.1
STU0123,2024-10-29,9,1,7.52,22.47,2,4.07,7.02,1,3.63
STU0123,2024-10-30,9,2,7.58,23.23,4,2.57,5.92,3,2.13
STU0123,2024-10-31,9,3,6.67,22.95,4,3.27,7.45,3,4.42
STU0123,2024-11-01,9,4,6.22,23.45,4,4.13,6.15,2,1.02
STU0123,2024-11-02,9,5,8.46,23.73,3,3.31,4.91,2,3.78
STU0123,2024-11-03,9,6,7.31,23.44,1,0.24,7.61,1,2.05
STU0123,2024-11-04,10,0,7.44,22.87,4,2.75,7.05,2,2.36
STU0123,2024-11-05,10,1,7.32,22.47,3,3.01,7.11,2,1.65
STU0123,2024-11-06,10,2,7.38,22.72,3,2.43,6.76,2,5.25
STU0123,2024-11-07,10,3,8.52,23.24,3,3.72,7.52,0,1.76
STU0123,2024-11-08,10,4,6.5,22.83,3,3.7,6.66,2,2.92
STU0123,2024-11-09,10,5,8.54,24.43,0,3.9,5.99,0,2.6
STU0123,2024-11-10,10,6,9.1,23.09,2,1.71,8.51,2,2.34
STU0123,2024-11-11,11,0,6.33,23.62,1,3.55,5.74,1,1.36
STU0123,2024-11-12,11,1,7.1,22.64,1,5.33,7.71,1,-1.01
STU0123,2024-11-13,11,2,7.19,23.59,2,2.37,5.91,2,2.44
STU0123,2024-11-14,11,3,7.6,23.7,2,1.88,6.62,2,2.81
STU0123,2024-11-15,11,4,6.39,23.58,2,3.28,5.17,1,2.06
STU0123,2024-11-16,11,5,7.2,23.76,0,0.56,5.12,1,0.53
STU0123,2024-11-17,11,6,7.93,23.65,1,1.89,8.01,0,2.18
STU0123,2024-11-18,12,0,6.67,23.22,5,5.05,6.1,1,2.2
STU0123,2024-11-19,12,1,6.69,24.19,3,3.46,5.41,1,2.37
STU0123,2024-11-20,12,2,7.58,23.92,4,2.52,6.83,1,0.83
STU0123,2024-11-21,12,3,6.57,23.73,0,2.01,4.08,1,-0.8
STU0123,2024-11-22,12,4,5.67,23.33,2,6.27,6.02,1,-1.3
STU0123,2024-11-23,12,5,6.96,24.77,2,1.07,6.39,2,3.63
STU0123,2024-11-24,12,6,7.76,23.86,0,0.0,6.17,2,-0.25
STU0123,2024-11-25,13,0,6.04,24.51,2,1.96,5.16,1,0.64
STU0123,2024-11-26,13,1,6.42,24.15,2,3.18,6.59,1,-1.63
STU0123,2024-11-27,13,2,6.26,24.75,2,3.48,5.99,0,-1.58
STU0123,2024-11-28,13,3,6.92,24.06,2,2.25,6.53,2,-1.44
STU0123,2024-11-29,13,4,6.64,24.98,2,2.64,3.27,2,-0.99
STU0123,2024-11-30,13,5,6.98,25.28,0,0.45,4.31,0,-1.7
STU0123,2024-12-01,13,6,7.11,25.16,0,1.63,2.05,1,0.04
STU0123,2024-12-02,14,0,6.2,25.69,2,1.6,2.09,1,-3.51
STU0123,2024-12-03,14,1,5.58,25.74,2,1.32,6.28,1,0.3
STU0123,2024-12-04,14,2,6.48,26.15,3,4.04,4.63,2,-0.88
STU0123,2024-12-05,14,3,5.04,25.59,0,2.4,3.75,2,0.83
STU0123,2024-12-06,14,4,4.9,25.7,2,3.63,5.28,2,-0.61
STU0123,2024-12-07,14,5,5.72,25.64,0,0.0,3.59,0,-1.35
STU0123,2024-12-08,14,6,6.68,26.16,0,0.08,3.73,1,-2.91
STU0123,2024-12-09,15,0,5.34,26.5,0,2.57,3.34,1,-0.62
STU0123,2024-12-10,15,1,3.91,26.32,1,2.01,1.95,0,-2.76
STU0123,2024-12-11,15,2,4.38,26.2,0,3.57,4.47,0,-4.87
STU0123,2024-12-12,15,3,5.73,25.44,0,0.21,1.93,1,-1.17
STU0123,2024-12-13,15,4,5.04,26.45,0,2.55,4.81,1,-1.41
STU0123,2024-12-14,15,5,6.39,26.98,0,1.57,1.81,0,0.38
STU0123,2024-12-15,15,6,5.77,27.77,0,0.0,2.97,0,-0.71
STU0123,2024-12-16,16,0,4.28,27.52,1,0.0,1.32,0,-3.73
STU0123,2024-12-17,16,1,4.48,27.44,2,1.63,2.35,0,-4.11
STU0123,2024-12-18,16,2,4.53,27.37,1,1.29,3.03,0,-4.45
STU0123,2024-12-19,16,3,4.26,27.7,0,2.32,3.91,0,-4.77
STU0123,2024-12-20,16,4,3.39,28.21,0,0.8,0.01,0,-2.17
STU0123,2024-12-21,16,5,4.94,28.09,0,1.22,1.82,0,-4.68
STU0123,2024-12-22,16,6,4.82,27.18,0,0.0,0.99,0,-0.29
STU0124,2024-09-02,1,0,7.22,22.8,5,3.34,7.56,2,2.71
STU0124,2024-09-03,1,1,7.28,23.05,4,4.33,7.61,2,0.39
STU0124,2024-09-04,1,2,7.64,22.39,4,3.94,5.44,1,3.72
STU0124,2024-09-05,1,3,6.81,23.29,2,2.41,8.1,3,1.82
STU0124,2024-09-06,1,4,7.53,23.67,3,3.87,6.93,1,-0.47
STU0124,2024-09-07,1,5,7.68,24.08,3,1.42,8.09,1,4.08
STU0124,2024-09-08,1,6,8.18,23.17,1,1.02,7.37,1,1.35
STU0124,2024-09-09,2,0,6.92,22.6,4,3.88,6.94,2,1.66
STU0124,2024-09-10,2,1,7.15,22.65,5,6.07,4.32,2,1.54
STU0124,2024-09-11,2,2,7.4,24.39,4,3.45,7.93,3,0.89
STU0124,2024-09-12,2,3,7.25,22.98,6,3.94,7.74,2,2.49
STU0124,2024-09-13,2,4,7.21,22.87,3,4.01,7.01,1,0.44
STU0124,2024-09-14,2,5,8.32,23.55,2,2.63,5.89,2,0.51
STU0124,2024-09-15,2,6,8.82,23.98,0,1.67,5.76,1,4.24
STU0124,2024-09-16,3,0,6.82,22.8,7,4.95,8.43,2,3.36
STU0124,2024-09-17,3,1,5.89,22.93,3,2.23,5.44,2,-0.31
STU0124,2024-09-18,3,2,7.17,22.77,6,4.45,8.24,1,3.72
STU0124,2024-09-19,3,3,7.66,22.95,2,4.19,6.83,2,2.16
STU0124,2024-09-20,3,4,7.07,22.94,2,2.24,8.95,1,0.06
STU0124,2024-09-21,3,5,7.83,23.92,0,2.34,6.1,2,-1.36
STU0124,2024-09-22,3,6,8.34,24.46,1,1.57,4.59,2,3.18
STU0124,2024-09-23,4,0,7.98,23.74,5,2.18,8.65,1,1.19
STU0124,2024-09-24,4,1,7.73,23.17,3,4.17,3.94,3,1.08
STU0124,2024-09-25,4,2,8.49,22.83,5,4.71,8.15,3,2.54
STU0124,2024-09-26,4,3,7.69,23.37,3,3.16,6.61,2,2.1
STU0124,2024-09-27,4,4,7.76,23.04,5,3.81,9.82,2,1.72
STU0124,2024-09-28,4,5,7.8,24.07,2,4.09,8.77,2,0.04
STU0124,2024-09-29,4,6,8.31,24.02,1,2.07,6.83,2,1.27
STU0124,2024-09-30,5,0,7.71,23.45,4,3.16,6.87,1,1.23
STU0124,2024-10-01,5,1,6.26,23.52,2,2.73,6.85,2,4.72
STU0124,2024-10-02,5,2,8.01,22.88,6,4.24,7.16,1,0.9
STU0124,2024-10-03,5,3,8.61,23.24,3,3.88,7.37,2,-1.89
STU0124,2024-10-04,5,4,7.81,23.89,4,4.25,6.21,2,2.37
STU0124,2024-10-05,5,5,8.31,23.41,2,2.68,7.88,1,3.1
STU0124,2024-10-06,5,6,7.58,23.5,1,2.08,7.25,2,2.85
STU0124,2024-10-07,6,0,7.29,22.8,4,5.9,7.9,3,2.13
STU0124,2024-10-08,6,1,7.49,21.88,4,4.79,7.53,2,1.88
STU0124,2024-10-09,6,2,8.35,22.68,5,5.43,8.03,1,2.74
STU0124,2024-10-10,6,3,7.63,23.77,4,1.66,6.04,2,1.82
STU0124,2024-10-11,6,4,7.78,22.95,3,2.99,7.01,2,2.19
STU0124,2024-10-12,6,5,8.61,23.64,0,1.17,6.73,1,3.95
STU0124,2024-10-13,6,6,7.68,23.77,3,3.19,8.36,3,2.46
STU0124,2024-10-14,7,0,7.79,23.04,6,4.18,6.35,1,1.07
STU0124,2024-10-15,7,1,6.38,23.74,5,4.73,7.28,1,0.96
STU0124,2024-10-16,7,2,7.61,22.81,4,2.51,6.02,2,3.47
STU0124,2024-10-17,7,3,7.44,22.62,3,5.2,8.06,1,2.03
STU0124,2024-10-18,7,4,7.38,23.38,2,3.34,8.43,3,0.92
STU0124,2024-10-19,7,5,8.48,23.27,1,3.28,6.34,1,1.95
STU0124,2024-10-20,7,6,7.91,23.2,1,3.58,6.5,1,0.54
STU0124,2024-10-21,8,0,7.25,23.67,3,5.12,6.62,1,4.36
STU0124,2024-10-22,8,1,7.22,23.47,5,4.44,6.93,2,1.44
STU0124,2024-10-23,8,2,6.46,22.82,5,4.86,8.48,2,3.7
STU0124,2024-10-24,8,3,6.71,24.33,4,3.89,5.76,2,2.87
STU0124,2024-10-25,8,4,7.61,22.28,4,2.13,8.68,3,0.25
STU0124,2024-10-26,8,5,8.33,22.79,0,2.75,7.33,2,2.07
STU0124,2024-10-27,8,6,8.42,23.19,1,2.54,6.99,3,1.94
STU0124,2024-10-28,9,0,6.47,22.46,4,3.68,6.99,1,-0.25
STU0124,2024-10-29,9,1,6.63,22.51,2,4.5,7.41,3,3.81
STU0124,2024-10-30,9,2,7.44,22.61,5,2.46,6.54,2,2.08
STU0124,2024-10-31,9,3,8.01,22.56,2,5.34,8.41,4,-0.5
STU0124,2024-11-01,9,4,7.39,22.27,6,1.94,6.05,2,2.01
STU0124,2024-11-02,9,5,8.18,23.73,2,2.93,6.71,1,2.25
STU0124,2024-11-03,9,6,8.47,23.8,1,0.78,7.95,1,2.03
STU0124,2024-11-04,10,0,7.34,22.33,4,4.14,8.17,1,-0.52
STU0124,2024-11-05,10,1,6.96,22.84,2,3.15,5.65,1,1.87
STU0124,2024-11-06,10,2,6.96,22.4,5,3.03,8.82,1,2.76
STU0124,2024-11-07,10,3,7.28,22.85,3,3.75,7.38,3,1.57
STU0124,2024-11-08,10,4,8.03,22.84,4,3.57,5.1,1,4.15
STU0124,2024-11-09,10,5,7.68,23.9,0,2.1,7.71,1,2.35
STU0124,2024-11-10,10,6,6.7,22.98,0,1.48,7.05,0,1.28
STU0124,2024-11-11,11,0,8.46,22.81,2,4.8,6.48,1,1.49
STU0124,2024-11-12,11,1,6.97,23.06,4,4.31,7.38,4,0.77
STU0124,2024-11-13,11,2,6.48,22.53,5,2.11,8.33,3,3.85
