student_id,week,mood_score,check_in_date
STU0172,14,6.92,2024-12-08
STU0172,15,7.23,2024-12-15
STU0172,16,7.3,2024-12-22
STU0173,1,6.64,2024-09-08
STU0173,2,8.45,2024-09-15
STU0173,3,7.22,2024-09-22
STU0173,4,8.18,2024-09-29
STU0173,5,6.07,2024-10-06
STU0173,6,,2024-10-13
STU0173,7,6.03,2024-10-20
STU0173,8,5.67,2024-10-27
STU0173,9,7.48,2024-11-03
STU0173,10,6.15,2024-11-10
STU0173,11,5.84,2024-11-17
STU0173,12,3.38,2024-11-24
STU0173,13,3.54,2024-12-01
STU0173,14,2.01,2024-12-08
STU0173,15,2.54,2024-12-15
STU0173,16,1.0,2024-12-22
STU0174,1,7.7,2024-09-08
STU0174,2,7.35,2024-09-15
STU0174,3,7.78,2024-09-22
STU0174,4,5.33,2024-09-29
STU0174,5,6.76,2024-10-06
STU0174,6,5.17,2024-10-13
STU0174,7,,2024-10-20
STU0174,8,6.61,2024-10-27
STU0174,9,8.04,2024-11-03
STU0174,10,6.72,2024-11-10
STU0174,11,7.1,2024-11-17
STU0174,12,5.75,2024-11-24
STU0174,13,7.47,2024-12-01
STU0174,14,6.32,2024-12-08
STU0174,15,7.26,2024-12-15
STU0174,16,5.98,2024-12-22
STU0175,1,8.38,2024-09-08
STU0175,2,8.98,2024-09-15
STU0175,3,8.1,2024-09-22
STU0175,4,8.87,2024-09-29
STU0175,5,6.89,2024-10-06
STU0175,6,7.86,2024-10-13
STU0175,7,7.09,2024-10-20
STU0175,8,6.91,2024-10-27
STU0175,9,8.84,2024-11-03
STU0175,10,8.74,2024-11-10
STU0175,11,7.54,2024-11-17
STU0175,12,8.35,2024-11-24
STU0175,13,8.35,2024-12-01
STU0175,14,7.35,2024-12-08
STU0175,15,8.06,2024-12-15
STU0175,16,8.28,2024-12-22
STU0176,1,,2024-09-08
STU0176,2,7.18,2024-09-15
STU0176,3,7.56,2024-09-22
STU0176,4,7.06,2024-09-29
STU0176,5,8.45,2024-10-06
STU0176,6,9.72,2024-10-13
STU0176,7,7.66,2024-10-20
STU0176,8,6.28,2024-10-27
STU0176,9,6.89,2024-11-03
STU0176,10,8.16,2024-11-10
STU0176,11,7.8,2024-11-17
STU0176,12,6.87,2024-11-24
STU0176,13,6.37,2024-12-01
STU0176,14,8.22,2024-12-08
STU0176,15,5.44,2024-12-15
STU0176,16,6.79,2024-12-22
STU0177,1,8.65,2024-09-08
STU0177,2,7.83,2024-09-15
STU0177,3,,2024-09-22
STU0177,4,,2024-09-29
STU0177,5,7.05,2024-10-06
STU0177,6,5.3,2024-10-13
STU0177,7,5.45,2024-10-20
STU0177,8,6.71,2024-10-27
STU0177,9,4.96,2024-11-03
STU0177,10,3.44,2024-11-10
STU0177,11,4.96,2024-11-17
STU0177,12,5.48,2024-11-24
STU0177,13,,2024-12-01
STU0177,14,4.11,2024-12-08
STU0177,15,5.22,2024-12-15
STU0177,16,4.84,2024-12-22
STU0178,1,5.0,2024-09-08
STU0178,2,,2024-09-15
STU0178,3,6.54,2024-09-22
STU0178,4,6.72,2024-09-29
STU0178,5,,2024-10-06
STU0178,6,5.58,2024-10-13
STU0178,7,5.0,2024-10-20
STU0178,8,5.88,2024-10-27
STU0178,9,,2024-11-03
STU0178,10,7.14,2024-11-10
STU0178,11,6.45,2024-11-17
STU0178,12,6.43,2024-11-24
STU0178,13,5.88,2024-12-01
STU0178,14,6.67,2024-12-08
STU0178,15,6.8,2024-12-15
STU0178,16,5.87,2024-12-22
STU0179,1,6.98,2024-09-08
STU0179,2,6.74,2024-09-15
STU0179,3,5.71,2024-09-22
STU0179,4,,2024-09-29
STU0179,5,6.62,2024-10-06
STU0179,6,5.73,2024-10-13
STU0179,7,7.05,2024-10-20
STU0179,8,5.67,2024-10-27
STU0179,9,6.25,2024-11-03
STU0179,10,,2024-11-10
STU0179,11,5.95,2024-11-17
STU0179,12,5.68,2024-11-24
STU0179,13,4.83,2024-12-01
STU0179,14,3.99,2024-12-08
STU0179,15,5.4,2024-12-15
STU0179,16,5.28,2024-12-22
STU0180,1,6.73,2024-09-08
STU0180,2,5.99,2024-09-15
STU0180,3,7.09,2024-09-22
STU0180,4,,2024-09-29
STU0180,5,5.89,2024-10-06
STU0180,6,6.9,2024-10-13
STU0180,7,5.46,2024-10-20
STU0180,8,6.64,2024-10-27
STU0180,9,,2024-11-03
STU0180,10,2.77,2024-11-10
STU0180,11,3.95,2024-11-17
STU0180,12,,2024-11-24
STU0180,13,2.39,2024-12-01
STU0180,14,1.0,2024-12-08
STU0180,15,1.56,2024-12-15
STU0180,16,1.0,2024-12-22
STU0181,1,5.83,2024-09-08
STU0181,2,,2024-09-15
STU0181,3,5.05,2024-09-22
STU0181,4,6.01,2024-09-29
STU0181,5,4.42,2024-10-06
STU0181,6,2.94,2024-10-13
STU0181,7,5.23,2024-10-20
STU0181,8,,2024-10-27
STU0181,9,2.76,2024-11-03
STU0181,10,2.71,2024-11-10
STU0181,11,,2024-11-17
STU0181,12,3.33,2024-11-24
STU0181,13,3.25,2024-12-01
STU0181,14,2.74,2024-12-08
STU0181,15,2.82,2024-12-15
STU0181,16,3.06,2024-12-22
STU0182,1,7.25,2024-09-08
STU0182,2,7.67,2024-09-15
STU0182,3,8.7,2024-09-22
STU0182,4,8.85,2024-09-29
STU0182,5,5.92,2024-10-06
STU0182,6,8.25,2024-10-13
STU0182,7,,2024-10-20
STU0182,8,7.48,2024-10-27
STU0182,9,9.43,2024-11-03
STU0182,10,7.28,2024-11-10
STU0182,11,7.96,2024-11-17
STU0182,12,7.71,2024-11-24
STU0182,13,7.86,2024-12-01
STU0182,14,7.78,2024-12-08
STU0182,15,8.42,2024-12-15
STU0182,16,7.13,2024-12-22
STU0183,1,5.98,2024-09-08
STU0183,2,7.51,2024-09-15
STU0183,3,7.21,2024-09-22
STU0183,4,6.45,2024-09-29
STU0183,5,6.47,2024-10-06
STU0183,6,7.69,2024-10-13
STU0183,7,,2024-10-20
STU0183,8,7.02,2024-10-27
STU0183,9,7.72,2024-11-03
STU0183,10,7.13,2024-11-10
STU0183,11,6.66,2024-11-17
STU0183,12,7.08,2024-11-24
STU0183,13,7.07,2024-12-01
STU0183,14,7.44,2024-12-08
STU0183,15,,2024-12-15
STU0183,16,5.69,2024-12-22
STU0184,1,8.33,2024-09-08
STU0184,2,,2024-09-15
STU0184,3,7.8,2024-09-22
STU0184,4,7.48,2024-09-29
STU0184,5,6.68,2024-10-06
STU0184,6,7.8,2024-10-13
STU0184,7,8.14,2024-10-20
STU0184,8,6.3,2024-10-27
STU0184,9,6.64,2024-11-03
STU0184,10,6.35,2024-11-10
STU0184,11,4.48,2024-11-17
STU0184,12,1.65,2024-11-24
STU0184,13,,2024-12-01
STU0184,14,1.05,2024-12-08
STU0184,15,1.0,2024-12-15
STU0184,16,1.0,2024-12-22
STU0185,1,,2024-09-08
STU0185,2,7.91,2024-09-15
STU0185,3,9.52,2024-09-22
STU0185,4,8.2,2024-09-29
STU0185,5,7.76,2024-10-06
STU0185,6,,2024-10-13
STU0185,7,7.47,2024-10-20
STU0185,8,9.24,2024-10-27
STU0185,9,10.0,2024-11-03
STU0185,10,8.18,2024-11-10
STU0185,11,7.58,2024-11-17
STU0185,12,,2024-11-24
STU0185,13,7.0,2024-12-01
STU0185,14,5.57,2024-12-08
STU0185,15,4.85,2024-12-15
STU0185,16,3.82,2024-12-22
STU0186,1,,2024-09-08
STU0186,2,5.33,2024-09-15
STU0186,3,6.4,2024-09-22
STU0186,4,6.11,2024-09-29
STU0186,5,7.15,2024-10-06
STU0186,6,8.4,2024-10-13
STU0186,7,,2024-10-20
STU0186,8,,2024-10-27
STU0186,9,5.39,2024-11-03
STU0186,10,5.4,2024-11-10
STU0186,11,5.68,2024-11-17
STU0186,12,,2024-11-24
STU0186,13,6.67,2024-12-01
STU0186,14,6.97,2024-12-08
STU0186,15,6.15,2024-12-15
STU0186,16,,2024-12-22
STU0187,1,8.64,2024-09-08
STU0187,2,7.49,2024-09-15
STU0187,3,,2024-09-22
STU0187,4,8.49,2024-09-29
STU0187,5,8.12,2024-10-06
STU0187,6,7.02,2024-10-13
STU0187,7,,2024-10-20
STU0187,8,9.04,2024-10-27
STU0187,9,7.91,2024-11-03
STU0187,10,8.74,2024-11-10
STU0187,11,8.4,2024-11-17
STU0187,12,7.95,2024-11-24
STU0187,13,8.67,2024-12-01
STU0187,14,7.79,2024-12-08
STU0187,15,8.35,2024-12-15
STU0187,16,8.28,2024-12-22
STU0188,1,4.79,2024-09-08
STU0188,2,4.96,2024-09-15
STU0188,3,6.9,2024-09-22
STU0188,4,4.73,2024-09-29
STU0188,5,6.1,2024-10-06
STU0188,6,5.59,2024-10-13
STU0188,7,6.5,2024-10-20
STU0188,8,6.17,2024-10-27
STU0188,9,5.55,2024-11-03
STU0188,10,6.28,2024-11-10
STU0188,11,5.32,2024-11-17
STU0188,12,,2024-11-24
STU0188,13,1.88,2024-12-01
STU0188,14,3.16,2024-12-08
STU0188,15,1.36,2024-12-15
STU0188,16,1.16,2024-12-22
STU0189,1,6.8,2024-09-08
STU0189,2,6.74,2024-09-15
STU0189,3,,2024-09-22
STU0189,4,6.56,2024-09-29
STU0189,5,8.37,2024-10-06
STU0189,6,7.1,2024-10-13
STU0189,7,6.93,2024-10-20
STU0189,8,7.4,2024-10-27
STU0189,9,6.28,2024-11-03
STU0189,10,8.08,2024-11-10
STU0189,11,7.9,2024-11-17
STU0189,12,,2024-11-24
STU0189,13,7.46,2024-12-01
STU0189,14,,2024-12-08
STU0189,15,7.96,2024-12-15
STU0189,16,6.28,2024-12-22
STU0190,1,8.87,2024-09-08
STU0190,2,7.54,2024-09-15
STU0190,3,8.88,2024-09-22
STU0190,4,6.74,2024-09-29
STU0190,5,8.64,2024-10-06
STU0190,6,7.57,2024-10-13
STU0190,7,,2024-10-20
STU0190,8,9.55,2024-10-27
STU0190,9,6.88,2024-11-03
STU0190,10,7.72,2024-11-10
STU0190,11,9.12,2024-11-17
STU0190,12,,2024-11-24
STU0190,13,8.95,2024-12-01
STU0190,14,,2024-12-08
STU0190,15,7.89,2024-12-15
STU0190,16,9.86,2024-12-22
STU0191,1,6.25,2024-09-08
STU0191,2,7.11,2024-09-15
STU0191,3,7.31,2024-09-22
STU0191,4,,2024-09-29
STU0191,5,4.98,2024-10-06
STU0191,6,5.32,2024-10-13
STU0191,7,6.26,2024-10-20
STU0191,8,5.46,2024-10-27
STU0191,9,4.31,2024-11-03
STU0191,10,3.58,2024-11-10
STU0191,11,4.29,2024-11-17
STU0191,12,4.91,2024-11-24
STU0191,13,5.15,2024-12-01
STU0191,14,4.72,2024-12-08
STU0191,15,2.84,2024-12-15
STU0191,16,5.95,2024-12-22
STU0192,1,6.26,2024-09-08
STU0192,2,5.66,2024-09-15
STU0192,3,6.55,2024-09-22
STU0192,4,7.14,2024-09-29
STU0192,5,6.17,2024-10-06
STU0192,6,5.58,2024-10-13
STU0192,7,4.58,2024-10-20
STU0192,8,5.63,2024-10-27
STU0192,9,5.94,2024-11-03
STU0192,10,6.17,2024-11-10
STU0192,11,4.0,2024-11-17
STU0192,12,5.83,2024-11-24
STU0192,13,4.16,2024-12-01
STU0192,14,,2024-12-08
STU0192,15,4.28,2024-12-15
STU0192,16,3.5,2024-12-22
STU0193,1,8.84,2024-09-08
STU0193,2,9.14,2024-09-15
STU0193,3,,2024-09-22
STU0193,4,8.98,2024-09-29
STU0193,5,8.67,2024-10-06
STU0193,6,8.99,2024-10-13
STU0193,7,7.06,2024-10-20
STU0193,8,9.5,2024-10-27
STU0193,9,7.86,2024-11-03
STU0193,10,,2024-11-10
STU0193,11,7.31,2024-11-17
STU0193,12,,2024-11-24
STU0193,13,6.8,2024-12-01
STU0193,14,6.81,2024-12-08
STU0193,15,5.35,2024-12-15
STU0193,16,5.88,2024-12-22
STU0194,1,7.41,2024-09-08
STU0194,2,6.28,2024-09-15
STU0194,3,6.31,2024-09-22
STU0194,4,6.41,2024-09-29
STU0194,5,7.16,2024-10-06
STU0194,6,6.15,2024-10-13
STU0194,7,,2024-10-20
STU0194,8,7.23,2024-10-27
STU0194,9,5.86,2024-11-03
STU0194,10,7.48,2024-11-10
STU0194,11,7.09,2024-11-17
STU0194,12,4.25,2024-11-24
STU0194,13,,2024-12-01
STU0194,14,2.7,2024-12-08
STU0194,15,2.47,2024-12-15
STU0194,16,2.51,2024-12-22
STU0195,1,,2024-09-08
STU0195,2,6.34,2024-09-15
STU0195,3,8.6,2024-09-22
STU0195,4,,2024-09-29
STU0195,5,7.2,2024-10-06
STU0195,6,,2024-10-13
STU0195,7,6.9,2024-10-20
STU0195,8,6.17,2024-10-27
STU0195,9,8.47,2024-11-03
STU0195,10,7.71,2024-11-10
STU0195,11,5.35,2024-11-17
STU0195,12,6.63,2024-11-24
STU0195,13,5.24,2024-12-01
STU0195,14,,2024-12-08
STU0195,15,6.55,2024-12-15
STU0195,16,6.73,2024-12-22
STU0196,1,6.1,2024-09-08
STU0196,2,6.28,2024-09-15
STU0196,3,8.71,2024-09-22
STU0196,4,7.43,2024-09-29
STU0196,5,,2024-10-06
STU0196,6,8.82,2024-10-13
STU0196,7,7.8,2024-10-20
STU0196,8,5.37,2024-10-27
STU0196,9,7.3,2024-11-03
STU0196,10,7.87,2024-11-10
STU0196,11,7.91,2024-11-17
STU0196,12,7.41,2024-11-24
STU0196,13,,2024-12-01
STU0196,14,8.46,2024-12-08
STU0196,15,7.32,2024-12-15
STU0196,16,9.83,2024-12-22
STU0197,1,7.39,2024-09-08
STU0197,2,,2024-09-15
STU0197,3,8.31,2024-09-22
STU0197,4,9.85,2024-09-29
STU0197,5,7.89,2024-10-06
STU0197,6,8.17,2024-10-13
STU0197,7,7.31,2024-10-20
STU0197,8,6.26,2024-10-27
STU0197,9,8.03,2024-11-03
STU0197,10,8.59,2024-11-10
STU0197,11,8.56,2024-11-17
STU0197,12,7.78,2024-11-24
STU0197,13,7.8,2024-12-01
STU0197,14,9.04,2024-12-08
STU0197,15,8.18,2024-12-15
STU0197,16,,2024-12-22
STU0198,1,8.2,2024-09-08
STU0198,2,7.62,2024-09-15
STU0198,3,7.4,2024-09-22
STU0198,4,7.13,2024-09-29
STU0198,5,9.12,2024-10-06
STU0198,6,8.01,2024-10-13
STU0198,7,,2024-10-20
STU0198,8,7.0,2024-10-27
STU0198,9,6.98,2024-11-03
STU0198,10,8.15,2024-11-10
STU0198,11,8.24,2024-11-17
STU0198,12,,2024-11-24
STU0198,13,8.68,2024-12-01
STU0198,14,7.91,2024-12-08
STU0198,15,8.4,2024-12-15
STU0198,16,8.65,2024-12-22
STU0199,1,7.72,2024-09-08
STU0199,2,8.66,2024-09-15
STU0199,3,8.33,2024-09-22
STU0199,4,7.64,2024-09-29
STU0199,5,,2024-10-06
STU0199,6,7.21,2024-10-13
STU0199,7,,2024-10-20
STU0199,8,8.73,2024-10-27
STU0199,9,7.45,2024-11-03
STU0199,10,8.54,2024-11-10
STU0199,11,7.59,2024-11-17
STU0199,12,7.24,2024-11-24
STU0199,13,7.5,2024-12-01
STU0199,14,9.19,2024-12-08
STU0199,15,6.92,2024-12-15
STU0199,16,7.82,2024-12-22
STU0200,1,6.64,2024-09-08
STU0200,2,6.4,2024-09-15
STU0200,3,6.36,2024-09-22
STU0200,4,5.84,2024-09-29
STU0200,5,7.2,2024-10-06
STU0200,6,6.51,2024-10-13
STU0200,7,7.32,2024-10-20
STU0200,8,7.67,2024-10-27
STU0200,9,6.13,2024-11-03
STU0200,10,6.99,2024-11-10
STU0200,11,,2024-11-17
STU0200,12,4.99,2024-11-24
STU0200,13,3.7,2024-12-01
STU0200,14,1.7,2024-12-08
STU0200,15,4.1,2024-12-15
STU0200,16,,2024-12-22
STU0201,1,5.51,2024-09-08
STU0201,2,6.58,2024-09-15
STU0201,3,6.04,2024-09-22
STU0201,4,5.38,2024-09-29
STU0201,5,5.7,2024-10-06
STU0201,6,5.34,2024-10-13
STU0201,7,3.82,2024-10-20
STU0201,8,3.97,2024-10-27
STU0201,9,3.84,2024-11-03
STU0201,10,3.07,2024-11-10
STU0201,11,3.6,2024-11-17
STU0201,12,,2024-11-24
STU0201,13,4.03,2024-12-01
STU0201,14,5.26,2024-12-08
STU0201,15,4.58,2024-12-15
STU0201,16,3.44,2024-12-22
STU0202,1,,2024-09-08
STU0202,2,7.63,2024-09-15
STU0202,3,,2024-09-22
STU0202,4,7.29,2024-09-29
STU0202,5,6.5,2024-10-06
STU0202,6,7.35,2024-10-13
STU0202,7,6.35,2024-10-20
STU0202,8,5.86,2024-10-27
STU0202,9,5.34,2024-11-03
STU0202,10,4.83,2024-11-10
STU0202,11,4.4,2024-11-17
STU0202,12,4.27,2024-11-24
STU0202,13,4.16,2024-12-01
STU0202,14,5.44,2024-12-08
STU0202,15,4.36,2024-12-15
STU0202,16,3.71,2024-12-22
STU0203,1,,2024-09-08
STU0203,2,,2024-09-15
STU0203,3,6.91,2024-09-22
STU0203,4,4.6,2024-09-29
STU0203,5,6.95,2024-10-06
STU0203,6,3.69,2024-10-13
STU0203,7,,2024-10-20
STU0203,8,4.74,2024-10-27
STU0203,9,,2024-11-03
STU0203,10,2.75,2024-11-10
STU0203,11,2.34,2024-11-17
STU0203,12,2.76,2024-11-24
STU0203,13,4.87,2024-12-01
STU0203,14,,2024-12-08
STU0203,15,3.68,2024-12-15
STU0203,16,,2024-12-22
STU0204,1,7.77,2024-09-08
STU0204,2,,2024-09-15
STU0204,3,7.95,2024-09-22
STU0204,4,6.5,2024-09-29
STU0204,5,8.23,2024-10-06
STU0204,6,7.18,2024-10-13
STU0204,7,,2024-10-20
STU0204,8,8.6,2024-10-27
STU0204,9,8.89,2024-11-03
STU0204,10,7.54,2024-11-10
STU0204,11,7.12,2024-11-17
STU0204,12,6.6,2024-11-24
STU0204,13,6.0,2024-12-01
STU0204,14,,2024-12-08
STU0204,15,4.55,2024-12-15
STU0204,16,4.07,2024-12-22
STU0205,1,7.77,2024-09-08
STU0205,2,6.95,2024-09-15
STU0205,3,8.37,2024-09-22
STU0205,4,9.1,2024-09-29
STU0205,5,8.52,2024-10-06
STU0205,6,,2024-10-13
STU0205,7,8.29,2024-10-20
STU0205,8,7.26,2024-10-27
STU0205,9,7.97,2024-11-03
STU0205,10,7.48,2024-11-10
STU0205,11,7.82,2024-11-17
STU0205,12,8.49,2024-11-24
STU0205,13,7.95,2024-12-01
STU0205,14,,2024-12-08
STU0205,15,,2024-12-15
STU0205,16,7.66,2024-12-22
STU0206,1,9.07,2024-09-08
STU0206,2,8.86,2024-09-15
STU0206,3,8.48,2024-09-22
STU0206,4,8.48,2024-09-29
STU0206,5,,2024-10-06
STU0206,6,10.0,2024-10-13
STU0206,7,9.65,2024-10-20
STU0206,8,9.14,2024-10-27
STU0206,9,9.14,2024-11-03
STU0206,10,7.96,2024-11-10
STU0206,11,8.54,2024-11-17
STU0206,12,5.21,2024-11-24
STU0206,13,4.48,2024-12-01
STU0206,14,2.12,2024-12-08
STU0206,15,1.84,2024-12-15
STU0206,16,2.22,2024-12-22
STU0207,1,7.93,2024-09-08
STU0207,2,6.77,2024-09-15
STU0207,3,7.35,2024-09-22
STU0207,4,7.33,2024-09-29
STU0207,5,6.49,2024-10-06
STU0207,6,6.2,2024-10-13
STU0207,7,7.67,2024-10-20
STU0207,8,6.47,2024-10-27
STU0207,9,7.99,2024-11-03
STU0207,10,8.13,2024-11-10
STU0207,11,7.96,2024-11-17
STU0207,12,8.75,2024-11-24
STU0207,13,6.91,2024-12-01
STU0207,14,7.47,2024-12-08
STU0207,15,6.87,2024-12-15
STU0207,16,8.03,2024-12-22
STU0208,1,,2024-09-08
STU0208,2,7.89,2024-09-15
STU0208,3,5.94,2024-09-22
STU0208,4,7.48,2024-09-29
STU0208,5,7.37,2024-10-06
STU0208,6,7.72,2024-10-13
STU0208,7,7.06,2024-10-20
STU0208,8,7.75,2024-10-27
STU0208,9,5.0,2024-11-03
STU0208,10,5.78,2024-11-10
STU0208,11,7.09,2024-11-17
STU0208,12,7.01,2024-11-24
STU0208,13,8.44,2024-12-01
STU0208,14,6.96,2024-12-08
STU0208,15,8.48,2024-12-15
STU0208,16,6.41,2024-12-22
STU0209,1,6.73,2024-09-08
STU0209,2,6.25,2024-09-15
STU0209,3,8.93,2024-09-22
STU0209,4,,2024-09-29
STU0209,5,7.85,2024-10-06
STU0209,6,7.04,2024-10-13
STU0209,7,5.0,2024-10-20
STU0209,8,8.33,2024-10-27
STU0209,9,7.3,2024-11-03
STU0209,10,7.52,2024-11-10
STU0209,11,5.91,2024-11-17
STU0209,12,6.63,2024-11-24
STU0209,13,6.61,2024-12-01
STU0209,14,6.7,2024-12-08
STU0209,15,6.96,2024-12-15
STU0209,16,7.13,2024-12-22
STU0210,1,,2024-09-08
STU0210,2,,2024-09-15
STU0210,3,9.27,2024-09-22
STU0210,4,9.79,2024-09-29
STU0210,5,8.68,2024-10-06
STU0210,6,7.75,2024-10-13
STU0210,7,8.66,2024-10-20
STU0210,8,7.57,2024-10-27
STU0210,9,8.86,2024-11-03
STU0210,10,10.0,2024-11-10
STU0210,11,,2024-11-17
STU0210,12,8.67,2024-11-24
STU0210,13,9.78,2024-12-01
STU0210,14,9.74,2024-12-08
STU0210,15,,2024-12-15
STU0210,16,8.1,2024-12-22
STU0211,1,6.69,2024-09-08
STU0211,2,9.29,2024-09-15
STU0211,3,6.84,2024-09-22
STU0211,4,8.7,2024-09-29
STU0211,5,5.85,2024-10-06
STU0211,6,7.25,2024-10-13
STU0211,7,5.59,2024-10-20
STU0211,8,6.72,2024-10-27
STU0211,9,7.02,2024-11-03
STU0211,10,,2024-11-10
STU0211,11,5.3,2024-11-17
STU0211,12,5.88,2024-11-24
STU0211,13,4.33,2024-12-01
STU0211,14,,2024-12-08
STU0211,15,5.01,2024-12-15
STU0211,16,4.27,2024-12-22
STU0212,1,7.28,2024-09-08
STU0212,2,6.87,2024-09-15
STU0212,3,8.3,2024-09-22
STU0212,4,7.27,2024-09-29
STU0212,5,6.36,2024-10-06
STU0212,6,5.13,2024-10-13
STU0212,7,5.62,2024-10-20
STU0212,8,4.81,2024-10-27
STU0212,9,5.8,2024-11-03
STU0212,10,4.79,2024-11-10
STU0212,11,,2024-11-17
STU0212,12,3.81,2024-11-24
STU0212,13,5.2,2024-12-01
STU0212,14,4.21,2024-12-08
STU0212,15,5.2,2024-12-15
STU0212,16,5.83,2024-12-22
STU0213,1,6.8,2024-09-08
STU0213,2,6.32,2024-09-15
STU0213,3,8.37,2024-09-22
STU0213,4,6.23,2024-09-29
STU0213,5,6.4,2024-10-06
STU0213,6,4.95,2024-10-13
STU0213,7,,2024-10-20
STU0213,8,2.81,2024-10-27
STU0213,9,4.34,2024-11-03
STU0213,10,2.88,2024-11-10
STU0213,11,1.0,2024-11-17
STU0213,12,1.0,2024-11-24
STU0213,13,,2024-12-01
STU0213,14,1.0,2024-12-08
STU0213,15,1.26,2024-12-15
STU0213,16,1.0,2024-12-22
STU0214,1,7.85,2024-09-08
STU0214,2,6.37,2024-09-15
STU0214,3,7.67,2024-09-22
STU0214,4,7.66,2024-09-29
STU0214,5,7.3,2024-10-06
STU0214,6,7.88,2024-10-13
STU0214,7,7.02,2024-10-20
STU0214,8,5.96,2024-10-27
STU0214,9,6.05,2024-11-03
STU0214,10,5.1,2024-11-10
STU0214,11,6.34,2024-11-17
STU0214,12,5.1,2024-11-24
STU0214,13,6.11,2024-12-01
STU0214,14,5.52,2024-12-08
STU0214,15,4.58,2024-12-15
STU0214,16,,2024-12-22
STU0215,1,5.98,2024-09-08
STU0215,2,6.87,2024-09-15
STU0215,3,6.34,2024-09-22
STU0215,4,6.26,2024-09-29
STU0215,5,8.15,2024-10-06
STU0215,6,6.1,2024-10-13
STU0215,7,6.41,2024-10-20
STU0215,8,5.92,2024-10-27
STU0215,9,4.21,2024-11-03
STU0215,10,5.22,2024-11-10
STU0215,11,3.67,2024-11-17
STU0215,12,,2024-11-24
STU0215,13,1.0,2024-12-01
STU0215,14,1.0,2024-12-08
STU0215,15,1.0,2024-12-15
STU0215,16,1.0,2024-12-22
STU0216,1,5.22,2024-09-08
STU0216,2,4.64,2024-09-15
STU0216,3,6.16,2024-09-22
STU0216,4,8.14,2024-09-29
STU0216,5,5.37,2024-10-06
STU0216,6,5.55,2024-10-13
STU0216,7,3.89,2024-10-20
STU0216,8,,2024-10-27
STU0216,9,2.34,2024-11-03
STU0216,10,2.12,2024-11-10
STU0216,11,4.83,2024-11-17
STU0216,12,3.68,2024-11-24
STU0216,13,2.67,2024-12-01
STU0216,14,3.69,2024-12-08
STU0216,15,3.39,2024-12-15
STU0216,16,3.45,2024-12-22
STU0217,1,7.61,2024-09-08
STU0217,2,8.36,2024-09-15
STU0217,3,6.97,2024-09-22
STU0217,4,,2024-09-29
STU0217,5,8.37,2024-10-06
STU0217,6,7.55,2024-10-13
STU0217,7,7.36,2024-10-20
STU0217,8,7.02,2024-10-27
STU0217,9,,2024-11-03
STU0217,10,7.26,2024-11-10
STU0217,11,7.98,2024-11-17
STU0217,12,7.07,2024-11-24
STU0217,13,8.61,2024-12-01
STU0217,14,8.26,2024-12-08
STU0217,15,7.74,2024-12-15
STU0217,16,8.11,2024-12-22
STU0218,1,7.85,2024-09-08
STU0218,2,6.77,2024-09-15
STU0218,3,6.77,2024-09-22
STU0218,4,5.8,2024-09-29
STU0218,5,6.27,2024-10-06
STU0218,6,6.86,2024-10-13
STU0218,7,,2024-10-20
STU0218,8,6.02,2024-10-27
STU0218,9,4.63,2024-11-03
STU0218,10,,2024-11-10
STU0218,11,4.06,2024-11-17
STU0218,12,1.28,2024-11-24
STU0218,13,1.28,2024-12-01
STU0218,14,2.44,2024-12-08
STU0218,15,,2024-12-15
STU0218,16,1.89,2024-12-22
STU0219,1,6.73,2024-09-08
STU0219,2,,2024-09-15
STU0219,3,7.15,2024-09-22
STU0219,4,,2024-09-29
STU0219,5,7.18,2024-10-06
STU0219,6,,2024-10-13
STU0219,7,6.72,2024-10-20
STU0219,8,5.41,2024-10-27
STU0219,9,6.87,2024-11-03
STU0219,10,7.56,2024-11-10
STU0219,11,6.83,2024-11-17
STU0219,12,6.13,2024-11-24
STU0219,13,4.28,2024-12-01
STU0219,14,3.9,2024-12-08
STU0219,15,1.97,2024-12-15
STU0219,16,1.23,2024-12-22
STU0220,1,6.6,2024-09-08
STU0220,2,8.27,2024-09-15
STU0220,3,7.64,2024-09-22
STU0220,4,7.28,2024-09-29
STU0220,5,8.09,2024-10-06
STU0220,6,7.39,2024-10-13
STU0220,7,9.34,2024-10-20
STU0220,8,8.77,2024-10-27
STU0220,9,7.87,2024-11-03
STU0220,10,7.84,2024-11-10
STU0220,11,6.89,2024-11-17
STU0220,12,,2024-11-24
STU0220,13,6.81,2024-12-01
STU0220,14,8.17,2024-12-08
STU0220,15,7.4,2024-12-15
STU0220,16,,2024-12-22
STU0221,1,9.66,2024-09-08
STU0221,2,,2024-09-15
STU0221,3,9.33,2024-09-22
STU0221,4,10.0,2024-09-29
STU0221,5,9.62,2024-10-06
STU0221,6,,2024-10-13
STU0221,7,10.0,2024-10-20
STU0221,8,9.98,2024-10-27
STU0221,9,9.62,2024-11-03
STU0221,10,,2024-11-10
STU0221,11,,2024-11-17
STU0221,12,9.2,2024-11-24
STU0221,13,9.88,2024-12-01
STU0221,14,9.35,2024-12-08
STU0221,15,9.91,2024-12-15
STU0221,16,9.44,2024-12-22
STU0222,1,7.15,2024-09-08
STU0222,2,6.47,2024-09-15
STU0222,3,,2024-09-22
STU0222,4,9.47,2024-09-29
STU0222,5,,2024-10-06
STU0222,6,,2024-10-13
STU0222,7,6.82,2024-10-20
